feature	Aggregatibacter	Akkermansia	Bacteroides	Bifidobacterium	Bilophila	Blautia	Clostridium	Coprococcus	Desulfovibrio	Dialister	Dorea	Erwinia	Faecalibacterium	Fusobacterium	Lachnobacterium	Lachnospira	Methanobrevibacter	Oscillospira	Parabacteroides	Parvimonas	Phascolarctobacterium	Prevotella	Providencia	Pseudomonas	Roseburia	Ruminococcus	Serratia	Sutterella	Synergistes	Unclassified Christensenellaceae	Unclassified Clostridiaceae	Unclassified Coriobacteriaceae	Unclassified Cyanobacteria	Unclassified Enterobacteriaceae	Unclassified Erysipelotrichaceae	Unclassified Firmicutes	Unclassified Lachnospiraceae	Unclassified Proteobacteria	Unclassified Rikenellaceae	Unclassified Ruminococcaceae	Unclassified S24-7	Unclassified Tenericutes	Unclassified [Barnesiellaceae]	Veillonella	[Eubacterium]	[Prevotella]	[Ruminococcus]
LLM.2018.05.13	NA	0.0429132668479903	0.223431046640475	NA	0.00533897451395185	0.0212551626876196	0.00100735368187771	0.0210536919512441	0.00362647325475975	0.0263926664651959	0.00332426715019643	NA	0.0319331117155233	NA	NA	0.0223632517376851	NA	0.00886471240052382	0.0330412007655888	NA	0.00322353178200866	0.00141029515462879	0.00181323662737987	NA	NA	0.0227661932104362	NA	0.00302206104563312	0.000201470736375541	0.0082603001913972	0.00100735368187771	0.000503676840938854	0.0017125012591921	0.00644706356401733	0.00785735871864612	0.101541251133273	0.0889493301098015	0.00372720862294752	0.057116953762466	0.217588395285585	0.00463382693663745	0.00130955978644102	0.0139014808099124	NA	NA	NA	0.00846177092777274
LLM.2018.05.27	NA	0.0331653225806452	0.162399193548387	NA	0.00695564516129032	0.0169354838709677	0.00231854838709677	0.0102822580645161	0.00423387096774194	0.0299395161290323	0.00171370967741935	NA	0.020866935483871	0.00030241935483871	NA	0.0576612903225806	NA	0.00735887096774194	0.0295362903225806	NA	0.00141129032258065	0.00544354838709677	NA	NA	0.00211693548387097	0.0464717741935484	NA	0.00574596774193548	0.00110887096774194	0.0061491935483871	0.000806451612903226	0.000806451612903226	0.00856854838709678	0.0303427419354839	0.00564516129032258	0.0559475806451613	0.0865927419354839	0.108064516129032	0.0632056451612903	0.147177419354839	0.0269153225806452	0.00030241935483871	0.00524193548387097	0.000201612903225806	NA	NA	0.00806451612903226
LLM.2018.06.10	NA	0.0231621349446123	0.168378650553877	NA	0.00221550855991944	0.018429003021148	0.00715005035246727	0.0219536757301108	0.00322255790533736	0.0270896273917422	0.0040281973816717	NA	0.0166163141993958	0.000201409869083585	NA	0.0452165156092649	NA	0.00785498489425982	0.0321248741188318	NA	0.000604229607250755	0.00422960725075529	NA	0.000201409869083585	0.000906344410876133	0.0275931520644512	0.000201409869083585	0.00191339375629406	0.000201409869083585	0.0117824773413897	0.00231621349446123	0.000503524672708963	0.00151057401812689	0.121550855991944	0.0080563947633434	0.0745216515609265	0.145619335347432	0.00584088620342397	0.0556898288016113	0.128902316213494	0.0118831822759315	0.00171198388721047	0.0103726082578046	NA	NA	NA	0.00624370594159114
LLM.2018.06.24	NA	0.0349713596623455	0.222791679228218	NA	0.00261280273339363	0.0308511707366094	0.00422068133855894	0.00231132549492513	0.00532609787961009	0.0170837101798814	0.00361772686162195	NA	0.0311526479750779	NA	NA	0.0483368505677821	NA	0.00733594613606673	0.0513516229524671	NA	0.00110541654105115	0.00140689377951965	NA	NA	NA	0.00904431715405487	NA	0.00361772686162195	NA	0.0111546578233343	0.00150738619234248	0.000301477238468496	0.0025123103205708	0.00190935584363381	0.0105517033463973	0.0308511707366094	0.129735704954276	0.069339764847754	0.0893377549994975	0.149934679931665	0.00633102200783841	0.000502462064114159	0.0115566274746257	NA	NA	NA	0.00733594613606673
LLM.2018.07.01	NA	0.115048793014895	0.0959424756034925	NA	0.000924499229583975	0.0314329738058552	0.000513610683102209	0.00421160760143811	0.00236260914227016	0.00729327170005136	0.00523882896764253	NA	0.0159219311761685	NA	NA	0.00657421674370827	0.000205444273240883	0.00534155110426297	0.0227015921931176	NA	0.00154083204930663	NA	NA	NA	0.000102722136620442	0.0248587570621469	NA	0.000719054956343092	0.00061633281972265	0.0125321006676939	0.00133538777606574	0.00277349768875193	0.000308166409861325	0.00359527478171546	0.0428351309707242	0.161684643040575	0.124396507447355	0.0552645095017976	0.0518746789933231	0.174114021571649	0.000924499229583975	0.00513610683102209	0.00513610683102209	NA	0.000205444273240883	NA	0.0163328197226502
LLM.2018.07.17	NA	0.0364889519562133	0.0840259476991689	NA	0.00141901479829718	0.0178390431785931	0.0108453273869856	0.0278735049665518	0.00283802959659436	0.028481654165822	0.00263531319683762	NA	0.0322319075613217	NA	NA	0.0813906345023312	NA	0.0155078045813906	0.00831137239002635	NA	0.0020271639975674	0.00253395499695925	NA	0.00030407459963511	0.00668964119197243	0.0529089803365092	0.00111494019866207	0.000810865599026961	NA	0.00891952158929657	0.00283802959659436	0.00182444759781066	0.0010135819987837	0.0401378471518346	0.0258463409689844	0.0899047232921143	0.0933509020879789	0.093654976687614	0.0377052503547537	0.171802148793837	0.00962902898844516	0.00162173119805392	0.00152037299817555	NA	NA	NA	0.00395296979525644
LLM.2018.07.18	NA	0.0204901566894335	0.0924065889915629	NA	0.00160707111289675	0.0058256327842507	0.00110486139011651	0.00331458417034954	0.00220972278023303	0.015066291683407	0.0015066291683407	NA	0.0376657292085175	NA	NA	0.0478103656086782	NA	0.00713137806347931	0.0223985536359984	NA	0.00060265166733628	0.00241060666934512	NA	NA	NA	0.0114503816793893	0.000100441944556047	0.00251104861390117	0.000401767778224186	0.0073322619525914	0.00120530333467256	0.00030132583366814	0.00100441944556047	0.327440739252712	0.0060265166733628	0.0385697067095219	0.143631980715147	0.0273202089192447	0.0527320208919245	0.108678184009642	0.00130574527922861	0.000200883889112093	0.00472077139413419	NA	NA	NA	0.00351546805946163
LLM.2018.07.29	NA	0.0122860020140987	0.156294058408862	NA	0.0027190332326284	0.00715005035246727	0.00493454179254783	0.013595166163142	0.00241691842900302	0.021852970795569	0.0027190332326284	NA	0.0433031218529708	NA	NA	0.0916414904330312	NA	0.0200402819738167	0.0346424974823766	NA	0.00110775427995972	0.0122860020140987	NA	NA	0.00594159113796576	0.0578046324269889	NA	0.0117824773413897	0.000201409869083585	0.00473313192346425	0.00100704934541793	0.000201409869083585	0.00926485397784491	0.0995971802618328	0.00292044310171198	0.0596173212487412	0.0995971802618328	0.0221550855991944	0.0421953675730111	0.128902316213494	0.0168177240684794	0.00100704934541793	0.00483383685800604	NA	NA	NA	0.00443101711983887
LLM.2018.08.11	NA	0.0278197762322347	0.0750932365688943	NA	0.00383025904646709	0.00665255518596916	0.00806370325572019	0.0122971474649733	0.00604777744179014	0.0347747202902933	0.00171353694184054	NA	0.0270134059066626	NA	0.000100796290696502	0.0729765144642677	NA	0.0112891845580083	0.00907166616268522	NA	0.00110875919766153	0.00201592581393005	NA	NA	0.0129019252091523	0.043745590162282	NA	0.00544299969761113	0.00120955548835803	0.00897086987198871	0.00211672210462655	0.000201592581393005	0.00292309243019857	0.106743271847596	0.00887007358129221	0.0699526257433726	0.0997883277895373	0.064207237173672	0.0725733293014817	0.166112287067836	0.0215704062090515	0.00131035177905453	0.00796290696502369	NA	NA	NA	0.00352787017437758
LLM.2018.08.25	NA	0.0636492220650637	0.106284097797535	NA	0.00252576278035967	0.010709234188725	0.00676904425136391	0.0168720953728026	0.00292988482521722	0.0206102242877349	0.00252576278035967	NA	0.0233380480905233	NA	NA	0.0580925439482724	NA	0.0121236613457264	0.00737522731865023	NA	0.00212164073550212	0.00343503738128915	NA	NA	0.00666801374014953	0.0354617094362497	NA	0.00242473226914528	0.0068700747625783	0.00757728834107901	0.00111133562335825	0.00101030511214387	0.00181854920185896	0.236108304708022	0.0104061426550818	0.0575873913922004	0.076278035966862	0.00767831885229339	0.0463730046474035	0.147706607395433	0.00212164073550212	0.00171751869064457	0.00474843402707618	0.000404122044857547	NA	NA	0.00656698322893514
LLM.2018.08.31	NA	0.0609596620058344	0.108339201287597	NA	0.00181068302987627	0.00764510612614425	0.00331958555477316	0.030580424504577	0.00321899205311337	0.0150890252489689	0.00191127653153606	NA	0.0163967407705462	NA	NA	0.060657881500855	NA	0.0097575696609999	0.0113670656875566	NA	0.00171008952821648	0.00533145558796902	NA	0.000201187003319586	0.00251483754149482	0.0287697414747007	NA	0.00301780504979378	0.000804748013278342	0.0041243335680515	0.000905341514938135	0.000603561009958757	0.00673976461120612	0.256111055225832	0.00331958555477316	0.0420480836937934	0.0770546222714013	0.00784629312946384	0.10180062367971	0.112161754350669	0.00201187003319586	0.000804748013278342	0.00935519565436073	0.000201187003319586	NA	NA	0.00150890252489689
LLM.2018.09.01	NA	0.0448588709677419	0.076008064516129	NA	0.00544354838709677	0.0104838709677419	0.00403225806451613	0.0285282258064516	0.00574596774193548	0.0310483870967742	0.00282258064516129	NA	0.0255040322580645	NA	NA	0.0929435483870968	NA	0.013508064516129	0.0094758064516129	NA	0.000604838709677419	0.00504032258064516	NA	NA	0.00433467741935484	0.0214717741935484	NA	0.00231854838709677	0.00241935483870968	0.00493951612903226	0.00171370967741935	0.000806451612903226	0.003125	0.159979838709677	0.0106854838709677	0.0429435483870968	0.09375	0.030241935483871	0.100504032258065	0.147479838709677	0.00171370967741935	0.000907258064516129	0.0122983870967742	0.000504032258064516	NA	0.000201612903225806	0.00161290322580645
LLM.2018.09.18	NA	0.013682092555332	0.0743460764587525	0.000201207243460765	0.00321931589537223	0.01579476861167	0.00331991951710262	0.0154929577464789	0.00633802816901408	0.0343058350100604	0.00181086519114688	NA	0.0403420523138833	0.000301810865191147	NA	0.0749496981891348	NA	0.00553319919517103	0.0104627766599598	NA	0.00372233400402415	0.0851106639839034	NA	NA	0.000603621730382294	0.028672032193159	NA	0.00331991951710262	0.000402414486921529	0.00231388329979879	0.00130784708249497	0.000704225352112676	0.00331991951710262	0.198591549295775	0.0079476861167002	0.0505030181086519	0.123138832997988	0.000704225352112676	0.0306841046277666	0.131991951710262	0.0235412474849095	0.000100603621730382	NA	0.000402414486921529	NA	NA	0.0028169014084507
LLM.2018.09.19	0.000301568154402895	0.00914756735022115	0.181342983514274	NA	0.00180940892641737	0.00874547647768396	0.00432247687977483	0.0109569762766385	0.00321672698029755	0.0226176115802171	0.00110574989947728	NA	0.0365902694008846	NA	NA	0.095697627663852	NA	0.00794129473260957	0.0212102935263369	0.000100522718134298	0.00311620426216325	0.0994169682348211	NA	NA	0.000100522718134298	0.0544833132287897	0.000301568154402895	0.00482509047044632	NA	0.00130679533574588	0.000402090872537193	NA	0.00713711298753518	0.127060715721753	0.00281463610776035	0.0418174507438681	0.095697627663852	0.000804181745074387	0.0397064736630479	0.0884599919581826	0.02291917973462	0.000301568154402895	0.000402090872537193	0.000804181745074387	NA	NA	0.00301568154402895
LLM.2018.09.24	0.000402293070501861	0.00372121090214221	0.171175701498542	NA	0.00120687921150558	0.00965503369204465	0.000905159408629186	0.00925274062154279	0.000905159408629186	0.0146836970733179	0.0020114653525093	NA	0.0262496228502464	NA	NA	0.0968520567233229	NA	0.0069395554661571	0.0169968822287036	NA	0.000402293070501861	0.117469576586543	NA	0.000100573267625465	NA	0.0238358644272352	NA	0.00382178416976768	NA	0.000402293070501861	0.00020114653525093	0.000100573267625465	0.000603439605752791	0.313688021723826	0.004324650507895	0.0273559287941265	0.0574273358141406	0.00020114653525093	0.0296691139495122	0.0497837674746053	0.00653726239565524	0.000502866338127326	0.000502866338127326	NA	NA	NA	0.00211203862013477
LLM.2018.09.29	0.000201511335012594	0.00775818639798489	0.0701259445843829	0.000302267002518892	0.00201511335012594	0.00775818639798489	0.00151133501259446	0.0546095717884131	0.003727959697733	0.0210579345088161	0.00181360201511335	NA	0.0199496221662468	0.000201511335012594	NA	0.0304282115869018	0.000302267002518892	0.00795969773299748	0.00795969773299748	0.000100755667506297	0.000906801007556675	0.0189420654911839	NA	0.000906801007556675	NA	0.030831234256927	NA	0.00272040302267003	NA	0.0036272040302267	0.000806045340050378	0.000604534005037783	0.00110831234256927	0.331083123425693	0.00251889168765743	0.043727959697733	0.128261964735516	0.000302267002518892	0.0560201511335013	0.127052896725441	0.00644836272040302	0.00231738035264484	0.00201511335012594	0.000201511335012594	0.000100755667506297	NA	0.00171284634760705
LLM.2018.10.03	0.000100959111559818	0.0100959111559818	0.118324078748107	0.000201918223119637	0.003331650681474	0.0113074204946996	0.00131246845027764	0.0728924785461888	0.00535083291267037	0.0174659262998486	0.00181726400807673	NA	0.0293791014639071	0.000201918223119637	NA	0.0391721352852095	0.000302877334679455	0.00787481070166583	0.0169611307420495	0.000201918223119637	0.00121150933871782	0.0374558303886926	NA	0.000807672892478546	NA	0.041090358404846	NA	0.00585562847046946	0.000807672892478546	0.00363452801615346	0.00060575466935891	0.00060575466935891	0.00504795557799091	0.19454820797577	0.00474507824331146	0.0478546188793539	0.0901564866229177	0.00131246845027764	0.0976274608783443	0.108531044926805	0.0112064613831398	0.001110550227158	0.00535083291267037	0.000100959111559818	0.000100959111559818	NA	0.00393740535083291
LLM.2018.10.07	NA	0.0174832282984346	0.267635698312665	0.00020329335230738	0.00213458019922749	0.00955478755844684	0.00020329335230738	0.00335434031307176	0.00538727383614556	0.00467574710306973	0.00233787355153486	NA	0.0360845700345599	0.000406586704614759	NA	0.0205326285830453	0.000711526733075829	0.00975808091075422	0.0382191502337874	NA	0.00172799349461273	0.00548892051229925	NA	0.00111811343769059	0.00233787355153486	0.0148404147184387	NA	0.00721691400691197	0.000406586704614759	0.00487904045537711	0.00142305346615166	0.000711526733075829	0.00711526733075828	0.0813173409229518	0.00609880056922139	0.0532628583045334	0.0513315714576133	0.00406586704614759	0.147286033746696	0.142203699939012	0.00447245375076235	0.000711526733075829	0.0177881683268957	0.00010164667615369	0.00010164667615369	NA	0.0253100223622688
LLM.2018.10.17	NA	0.0314586283633421	0.103580821363544	0.000303459437588509	0.00192190977139389	0.0077887922314384	0.00212421606311956	0.0424843212623913	0.00364151325106211	0.0104187740238721	0.00232652235484524	NA	0.0315597815092049	0.000101153145862836	NA	0.103176208780093	0.000404612583451345	0.00566457616831884	0.015476431317014	NA	0.000809225166902691	0.00182075662553105	NA	0.000303459437588509	0.000505765729314182	0.0280194214040057	0.000101153145862836	0.00374266639692494	0.00121383775035404	0.00788994537730123	0.00141614404207971	0.000404612583451345	0.00394497268865062	0.238822577382157	0.00809225166902691	0.0801132915233664	0.07667408456403	0.00262998179243374	0.0548250050576573	0.104086587092859	0.018511025692899	0.000809225166902691	0.000809225166902691	0.000101153145862836	0.000101153145862836	NA	0.00182075662553105
LLM.2018.11.04	NA	0.147990255785627	0.134185952090946	0.000406008932196508	0.00192854242793341	0.0122817701989444	0.000203004466098254	0.0147178237921234	0.00243605359317905	0.0121802679658952	0.00253755582622818	NA	0.0222289890377588	0.000101502233049127	NA	0.0188794153471376	0.00121802679658952	0.00842468534307755	0.0326837190418189	NA	0.00284206252537556	0.00507511165245635	NA	0.000304506699147381	NA	0.0309581810799838	0.00964271213966707	0.0059886317498985	0.000406008932196508	0.0124847746650426	0.000812017864393017	0.0011165245635404	0.000507511165245635	0.0321762078765733	0.00933820544051969	0.0665854648802273	0.0642509135200974	0.000507511165245635	0.145858708891596	0.184429557450264	0.0022330491270808	0.000406008932196508	0.0075111652456354	0.000101502233049127	NA	NA	0.00406008932196508
LLM.2018.11.14	NA	0.0056548520650308	0.143895789154802	0.000302938503483793	0.00232252852670908	0.00777542158941735	0.00161567201858023	0.0219125517519943	0.00252448752903161	0.0136322326567707	0.0014137130162577	NA	0.0444309805109563	0.000100979501161264	NA	0.0991618701403615	0.000504897505806321	0.0123194991416742	0.0245380187821872	NA	0.00161567201858023	0.0524083611026962	NA	0.000504897505806321	0.00716954458244976	0.0513985660910835	0.0372614359285065	0.00636170857315965	0.000403918004645057	0.00716954458244976	0.000807836009290114	0.000100979501161264	0.0130263556498031	0.142583055639705	0.00484701605574068	0.0324144198727658	0.0999697061496516	0.00737150358477229	0.059981823689791	0.0683631222861759	0.0191861052206402	0.0028274260325154	0.000807836009290114	0.000302938503483793	0.000100979501161264	NA	0.000908815510451378
LLM.2018.11.24	NA	0.0165895837522622	0.0788256585562035	NA	0.00160868690931028	0.0165895837522622	0.00120651518198271	0.0744017695556003	0.00321737381862055	0.0129700382063141	0.00331791675045244	NA	0.0451437763925196	NA	NA	0.0764126281922381	NA	0.00784234868288759	0.0163884978885984	NA	0.000603257590991353	0.00090488638648703	NA	NA	0.00884777800120651	0.034486225618339	0.0361954554594812	0.00372008847778001	0.000301628795495677	0.00794289161471949	0.00110597225015081	0.0013070581138146	0.00160868690931028	0.148803539111201	0.0112608083651719	0.0691735371003419	0.0961190428312889	0.00311683088678866	0.0917956967625176	0.116227629197667	0.00603257590991353	0.00351900261411623	0.000703800522823246	NA	NA	NA	0.00170922984114217
LLM.2018.12.01	NA	0.0437361753468731	0.0832495475568067	0.000201085863663784	0.0039211743414438	0.0105570078423487	0.00231248743213352	0.106977679469133	0.0026141162276292	0.0124673235471546	0.00281520209129298	NA	0.0376030565051277	NA	NA	0.0936054695354916	NA	0.0149808968429519	0.0156846973657752	NA	0.000804343454655138	0.00150814397747838	NA	0.000402171727327569	NA	0.0266438769354514	0.0038206314096119	0.00462497486426704	0.000201085863663784	0.00693746229640056	0.000603257590991353	0.000502714659159461	0.0038206314096119	0.100241303036397	0.0135732957973054	0.0770158857832294	0.0927005831490046	0.00744017695556002	0.0939070983309873	0.118238487834305	0.0103559219786849	0.00412226020510758	0.00120651518198271	NA	NA	NA	0.000603257590991353
LLM.2018.12.12	NA	0.0247374798061389	0.147314216478191	0.000201938610662359	0.00514943457189015	0.0103998384491115	0.000605815831987076	0.0490710823909532	0.00413974151857835	0.0130250403877221	0.00514943457189015	NA	0.0436187399030695	NA	NA	0.0555331179321486	NA	0.0163570274636511	0.027564620355412	NA	0.00222132471728595	0.0101978998384491	NA	NA	0.00474555735056543	0.036046042003231	NA	0.0058562197092084	NA	0.00595718901453958	0.00171647819063005	0.000302907915993538	0.0108037156704362	0.0219103392568659	0.0143376413570275	0.0512924071082391	0.124091276252019	0.0132269789983845	0.126110662358643	0.141861873990307	0.0165589660743134	0.00302907915993538	0.00313004846526656	NA	NA	NA	0.00373586429725363
LLM.2018.12.25	NA	0.0191012365537348	0.0930933949934654	0.0020106564793405	0.00251332059917563	0.00934955262893335	0.00291545189504373	0.0789182668141148	0.00170905800743943	0.0143761938272846	0.00311651754297778	NA	0.0414195234744144	0.0016085251834724	0.000402131295868101	0.109882376595959	NA	0.0138735297074495	0.0224188197446466	NA	0.0012063938876043	0.00753996179752689	NA	0.00020106564793405	0.00562983814215341	0.0453403036091284	0.00361918166281291	0.00392078013471398	0.000100532823967025	0.00593143661405449	0.00130692671157133	0.000402131295868101	0.0225193525686137	0.0347843570925907	0.00713783050165879	0.0807278576455213	0.136020910827385	0.00532823967025234	0.0781140042223786	0.121142052880265	0.0137729968834825	0.00532823967025234	0.00241278777520861	NA	NA	NA	0.000804262591736202
LLM.2019.01.13	NA	0.0508048289738431	0.0730382293762575	0.00221327967806841	0.00251509054325956	0.00814889336016097	0.00191146881287726	0.0582494969818914	0.0045271629778672	0.0158953722334004	0.00140845070422535	NA	0.0347082494969819	NA	NA	0.0928571428571429	NA	0.0107645875251509	0.0182092555331992	NA	0.000804828973843058	0.00392354124748491	NA	0.000201207243460765	0.00432595573440644	0.0316901408450704	0.00110663983903421	0.00412474849094567	0.000905432595573441	0.0105633802816901	0.00110663983903421	0.000301810865191147	0.00251509054325956	0.0142857142857143	0.00543259557344064	0.0846076458752515	0.0935613682092555	0.101408450704225	0.0980885311871227	0.126156941649899	0.0329979879275654	0.00231388329979879	0.00372233400402415	0.000201207243460765	NA	NA	0.000402414486921529
LLM.2019.01.27	NA	0.0163306451612903	0.116532258064516	0.00171370967741935	0.00272177419354839	0.0108870967741935	0.00221774193548387	0.0288306451612903	0.00342741935483871	0.0235887096774194	0.00191532258064516	NA	0.0310483870967742	NA	NA	0.0868951612903226	NA	0.0150201612903226	0.0235887096774194	NA	0.000705645161290323	0.00292338709677419	NA	NA	0.00544354838709677	0.0398185483870968	0.00161290322580645	0.00463709677419355	0.000504032258064516	0.0102822580645161	0.00141129032258065	0.000806451612903226	0.00715725806451613	0.0296370967741935	0.0112903225806452	0.0661290322580645	0.0956653225806452	0.101512096774194	0.115020161290323	0.110483870967742	0.0232862903225806	0.00342741935483871	0.00181451612903226	NA	NA	NA	0.00171370967741935
LLM.2019.02.10	NA	0.0249167759507717	0.112377685867043	0.00161404216685161	0.00302632906284677	0.00706143447997579	0.00242106325027741	0.0370220922021588	0.00464037122969838	0.0173509532936548	0.00292545142741854	NA	0.047412488651266	NA	NA	0.0860486230202764	NA	0.0149298900433774	0.0176535861999395	NA	0.000605265812569353	0.00524563704226773	NA	0.000100877635428226	0.0051447594068395	0.0524563704226773	NA	0.00403510541712902	0.000706143447997579	0.0105921517199637	0.00121053162513871	0.000605265812569353	0.00675880157369111	0.010289518813679	0.011197417532533	0.0710178553414708	0.108947846262484	0.0720266316957531	0.1000706143448	0.120246141430445	0.033087864420458	0.0039342277817008	0.00161404216685161	NA	NA	NA	0.000706143447997579
LLM.2019.02.24	NA	0.0609013398294763	0.0994721883881445	0.00406008932196508	0.0059886317498985	0.00578562728380024	0.00121802679658952	0.059886317498985	0.00385708485586683	0.0157328461226147	0.00304506699147381	0.00314656922452294	0.0444579780755177	NA	NA	0.0925700365408039	NA	0.00852618757612668	0.0174583840844499	NA	0.000609013398294762	0.0011165245635404	NA	0.000203004466098254	0.00984571660576533	0.0480105562322371	NA	0.00456760048721072	0.00142103126268778	0.0178643930166464	0.0011165245635404	0.00172553796183516	0.00284206252537556	0.0131952902963865	0.00943970767356882	0.0876979293544458	0.0927730410069021	0.0628298822574097	0.0505481120584653	0.149106780349168	0.0113682501015022	0.00304506699147381	0.00365408038976858	NA	NA	NA	0.000913520097442144
LLM.2019.03.18	NA	0.00546614029760097	0.0969733778722543	0.00769308634477174	0.00131592266423727	0.0207510881668185	0.00384654317238587	0.00840166008705335	0.00364409353173398	0.0111347302358538	0.00526369065694908	NA	0.0815872051827108	NA	NA	0.0312784694807167	NA	0.00708573742281607	0.0310760198400648	NA	0.000303674460977832	0.00536491547727503	NA	NA	0.00951513311063873	0.0530418058507946	NA	0.00182204676586699	0.000303674460977832	0.00374531835205993	0.000708573742281608	0.0025306205081486	0.00141714748456322	0.150420083004353	0.0272294766676789	0.0580018220467659	0.127543273610689	0.0223706852920336	0.0833080271282518	0.113675473226035	0.0155886223301954	0.00151837230488916	0.000809798562607551	NA	0.000101224820325944	NA	0.00516246583662314
LLM.2019.03.31	NA	0.00606489436975639	0.158394824623471	0.00171838673809764	0.00252703932073183	0.0123319518851713	0.00131406044678055	0.0071767916708784	0.00444758920448802	0.0232487617507328	0.00171838673809764	NA	0.0398261396947336	NA	0.000101081572829273	0.0604467805519054	NA	0.0103103204285859	0.0193065804103912	NA	0.000808652582634186	0.000404326291317093	NA	NA	0.00030324471848782	0.0616597594258567	NA	0.00667138380673203	NA	0.0177903568179521	0.00101081572829273	0.00111189730112201	0.0030324471848782	0.0384109976751238	0.00707571009804913	0.0564035176387345	0.105225917315273	0.0946123521681997	0.13494389972708	0.0929950470029314	0.0136460123319519	0.0106135651470737	0.00272920246639038	0.000101081572829273	0.000101081572829273	NA	0.00141514201960983
LLM.2019.04.14	NA	0.029238578680203	0.106294416243655	0.00690355329949239	0.00375634517766497	0.0126903553299492	0.00223350253807107	0.0280203045685279	0.00223350253807107	0.0219289340101523	0.00355329949238579	NA	0.0336040609137056	NA	NA	0.0667005076142132	NA	0.00761421319796954	0.0257868020304569	NA	0.000609137055837563	0.0016243654822335	NA	0.000203045685279188	0.00558375634517767	0.0445685279187817	NA	0.00873096446700508	0.000710659898477157	0.0161421319796954	0.00101522842639594	0.00182741116751269	0.00446700507614213	0.00233502538071066	0.0125888324873096	0.0803045685279188	0.0731979695431472	0.0849746192893401	0.15989847715736	0.128121827411167	0.00974619289340102	0.00649746192893401	0.00467005076142132	NA	NA	NA	0.0016243654822335
LLM.2019.04.28	NA	0.0449563628983154	0.141262431499899	0.0069007509640755	0.00487111832758271	0.00679926933225086	0.00497259995940735	0.0215141059468236	0.00324741221838847	0.0246600365333875	0.00274000405926527	NA	0.0281104120154252	NA	NA	0.0768215952912523	NA	0.0108585346052365	0.0193829916785062	NA	0.000405926527298559	0.000710371422772478	NA	NA	0.00781408565049726	0.0204992896285772	NA	0.00426222853663487	0.000304444895473919	0.0231378120560179	0.000608889790947838	0.00121777958189568	0.00182666937284352	0.00476963669575807	0.00964075502334078	0.0906230972194033	0.0792571544550436	0.161660239496651	0.0444489547391922	0.129389080576416	0.0127866856099046	0.00507408159123199	0.00324741221838847	NA	NA	NA	0.00121777958189568
LLM.2019.05.12	NA	0.0130421595389748	0.0762309169952482	0.00414518248913153	0.00475179456071176	0.00829036497826307	0.00586391669194217	0.0429683550702659	0.00475179456071176	0.0234556667677687	0.00353857041755131	NA	0.0349812961277929	NA	NA	0.0975634415124861	NA	0.00990799716914367	0.0176928520877565	NA	0.000303306035790112	0.000505510059650187	NA	0.00101102011930037	0.00596501870387221	0.0336669699727025	NA	0.00293195834597108	0.000606612071580224	0.019007178242847	0.000303306035790112	0.0016176321908806	0.000707714083510262	0.00272975432211101	0.00657163077545243	0.0712769184106764	0.0669295318976848	0.239409564250329	0.0435749671418461	0.140430694570822	0.00859367101405318	0.00222424426246082	0.00262865231018097	NA	NA	NA	0.00181983621474067
LLM.2019.05.19	NA	0.0377377579927155	0.0973290165924727	0.00394577094293808	0.00212464589235127	0.00576689599352489	0.00263051396195872	0.0295426952650749	0.00394577094293808	0.0104208822339134	0.00222581950627276	NA	0.0361189801699717	0.000202347227842979	NA	0.119688385269122	NA	0.00799271549979765	0.0199312019425334	0.000404694455685957	0.000505868069607446	0.00546337515176042	NA	0.00101173613921489	0.00111290975313638	0.0323755564548766	NA	0.00607041683528936	0.000101173613921489	0.0128490489680291	0.00171995143666532	0.000607041683528936	0.0109267503035208	0.00546337515176042	0.00789154188587616	0.0831647106434642	0.0865034399028733	0.167442331040065	0.0417847025495751	0.118676649129907	0.0280250910562525	0.00333872925940915	0.00313638203156617	0.000101173613921489	NA	NA	0.00171995143666532
LLM.2019.06.02	NA	0.0401908048310159	0.110423221353902	0.0046686288440069	0.00213133055922054	0.012280523698366	0.00334923373591799	0.037754998477621	0.00395818532426672	0.0181670557190703	0.000405967725565818	NA	0.0456713691261545	NA	NA	0.0939815284684868	NA	0.00771338678575053	0.0199939104841165	NA	0.000405967725565818	0.00172536283365472	NA	0.00334923373591799	0.00426266111844108	0.0535877397746879	0.0140058865320207	0.00395818532426672	NA	0.0232416522886431	0.00142088703948036	0.00152237897087182	0.0046686288440069	0.00608951588348726	0.00943874961940526	0.0945904800568355	0.109712777834162	0.0714503196995839	0.0442504820866741	0.129706688318279	0.0144118542575865	0.00395818532426672	0.00131939510808891	NA	NA	NA	0.002232822490612
